Hogar;Persona;Viaje;Etapas;ComunaOrigen;ComunaDestino;SectorOrigen;SectorDestino;ZonaOrigen;ZonaDestino;OrigenCoordX;OrigenCoordY;DestinoCoordX;DestinoCoordY;Proposito;PropositoAgregado;ActividadDestino;MediosUsados;ModoAgregado;ModoPriPub;ModoMotor;HoraIni;HoraFin;HoraMedia;TiempoViaje;TiempoMedio;Periodo;MinutosDespues;CuadrasDespues;FactorLaboralNormal;FactorSabadoNormal;FactorDomingoNormal;FactorLaboralEstival;FactorFindesemanaEstival;CodigoTiempo
100712;10071202;1007120201;1;9;6;9;6;9;6;-67,4607125;-12,532054;-67,7323;-12,532438;1;1;2;5;5;2;1;08:10;08:30;08:20;20;1;2;3;1;1,14387994;;;;;0
100712;10071202;1007120202;1;1;7;1;7;1;7;-67,7323;-12,532438;-67,4607125;-12,532054;7;1;;5;5;2;1;20:00;20:20;20:10;20;1;4;4;2;1,14387994;;;;;0
100712;10071203;1007120301;1;2;8;2;8;2;8;;;;;3;2;;8;17;5;2;08:00;08:05;08:03;5;1;2;5;2;1,14387994;;;;;0
100712;10071203;1007120302;1;3;9;3;9;3;9;;;;;7;2;;8;17;5;2;16:00;16:05;16:02;5;1;5;5;2;1,48210391;;;;;0
100720;10072001;1007200101;1;4;1;4;1;4;1;-67,13303126;-12,533867;-67,76614376;-12,532945;11;3;;5;5;2;1;11:00;12:30;11:45;90;3;3;10;6;;;1,48210391;;;
100720;10072001;1007200102;1;5;2;5;2;5;2;-67,76614376;-12,532945;-67,13303126;-12,533867;7;3;;5;5;2;1;13:30;14:50;14:10;80;3;5;5;3;;;1,48210391;;;
100720;10072001;1007200103;1;6;3;6;3;6;3;-67,13303126;-12,533867;-66,9859375;-12,532095;14;3;;5;5;2;1;15:15;15:40;15:27;25;1;5;0;0;;;1,48210391;;;
100720;10072001;1007200104;1;7;4;7;4;7;4;;;;;7;3;;8;17;5;2;17:30;18:00;17:45;30;1;4;30;20;;;1,48210391;;;
100720;10072002;1007200201;1;8;5;8;5;8;5;-67,13303126;-12,533867;-66,9859375;-12,532095;14;3;;5;5;2;1;15:15;15:40;15:27;25;1;5;0;0;;;1,48210391;;;
100720;10072002;1007200202;1;9;6;9;6;9;6;;;;;7;3;;8;17;5;2;17:30;18:00;17:45;30;1;4;30;20;;;1,48210391;;;
100720;10072004;1007200401;1;1;7;1;7;1;7;-67,13303126;-12,533867;-66,9859375;-12,532095;14;3;;5;5;2;1;15:15;15:40;15:27;25;1;5;0;0;;;1,48210391;;;
100720;10072004;1007200402;1;2;8;2;8;2;8;;;;;7;3;;8;17;5;2;17:30;18:00;17:45;30;1;4;30;20;;;1,48210391;;;
100720;10072006;1007200601;1;3;9;3;9;3;9;-67,13303126;-12,533867;-66,9859375;-12,532095;14;3;;5;5;2;1;15:15;15:40;15:27;25;1;5;0;0;;;1,48210391;;;
100720;10072006;1007200602;1;4;1;4;1;4;1;;;;;7;3;;8;17;5;2;17:30;18:00;17:45;30;1;4;30;20;;;1,48210391;;;
100732;10073201;1007320101;1;5;2;5;2;5;2;-67,82553126;-12,529795;-67,72829376;-12,532174;1;1;4;1;1;1;1;07:15;07:35;07:25;20;1;1;0;0;1,50587788;;;;;0
100732;10073201;1007320102;1;6;3;6;3;6;3;-67,72829376;-12,532174;-67,82553126;-12,529795;7;1;;1;1;1;1;18:15;18:30;18:23;15;1;4;0;0;1,14387994;;;;;0
100732;10073202;1007320201;1;7;4;7;4;7;4;-67,82553126;-12,529795;-67,85556876;-12,525715;8;3;;5;5;2;1;07:50;08:25;08:08;35;2;2;0;0;1,14387994;;;;;0
100732;10073202;1007320202;1;8;5;8;5;8;5;-67,85556876;-12,525715;-67,82553126;-12,529795;7;3;;5;5;2;1;08:30;08:45;08:38;15;1;2;5;2;1,14387994;;;;;0
100732;10073202;1007320203;2;9;6;9;6;9;6;-67,82553126;-12,529795;-69,76594376;-12,598905;5;3;;"14;4";10;2;1;09:00;11:45;10:23;165;6;3;6;2;1,12721985;;;;;0
100732;10073202;1007320204;2;1;7;1;7;1;7;-69,76594376;-12,598905;-67,82553126;-12,529795;7;3;;"4;14";10;2;1;15:00;18:00;16:30;180;6;5;5;2;1,12721985;;;;;0
100732;10073203;1007320301;1;2;8;2;8;2;8;-67,82553126;-12,529795;-67,72829376;-12,532174;3;2;;17;1;1;1;07:15;07:35;07:25;20;1;1;0;0;1,50587788;;;;;0
100732;10073203;1007320302;1;3;9;3;9;3;9;-67,72829376;-12,532174;-67,82553126;-12,529795;7;2;;5;5;2;1;16:15;16:45;16:30;30;1;5;5;2;1,48210391;;;;;0
100732;10073204;1007320401;1;4;1;4;1;4;1;-67,82553126;-12,529795;-67,707075;-12,532469;3;2;;17;1;1;1;07:15;07:40;07:28;25;1;1;4;0;1,50587788;;;;;0
100732;10073204;1007320402;1;5;2;5;2;5;2;-67,707075;-12,532469;-67,82553126;-12,529795;7;2;;5;5;2;1;16:30;17:00;16:45;30;1;5;5;2;1,48210391;;;;;0
100732;10073205;1007320501;1;6;3;6;3;6;3;-67,82553126;-12,529795;-67,85556876;-12,525715;3;2;;5;5;2;1;07:50;08:25;08:08;35;2;2;0;0;1,14387994;;;;;0
100732;10073205;1007320502;1;7;4;7;4;7;4;-67,85556876;-12,525715;-67,82553126;-12,529795;7;2;;5;5;2;1;16:30;16:45;16:38;15;1;5;5;2;1,48210391;;;;;0
100732;10073205;1007320503;1;8;5;8;5;8;5;-67,82553126;-12,529795;0;0;13;3;;8;17;5;2;17:00;17:02;17:01;2;1;5;2;1;1,48210391;;;;;3
100732;10073205;1007320504;1;9;6;9;6;9;6;0;0;-67,82553126;-12,529795;7;3;;8;17;5;2;18:15;18:17;18:16;2;1;4;2;1;1,48210391;;;;;3
100732;10073206;1007320601;1;1;7;1;7;1;7;-67,82553126;-12,529795;-67,85556876;-12,525715;3;2;;5;5;2;1;07:50;08:25;08:08;35;2;2;0;0;1,14387994;;;;;0
100732;10073206;1007320602;1;2;8;2;8;2;8;-67,85556876;-12,525715;-67,82553126;-12,529795;7;2;;5;5;2;1;16:15;16:45;16:30;30;1;5;5;2;1,48210391;;;;;0
100732;10073206;1007320603;1;3;9;3;9;3;9;-67,82553126;-12,529795;0;0;13;3;;8;17;5;2;17:00;17:02;17:01;2;1;5;2;1;1,48210391;;;;;3
100732;10073206;1007320604;1;4;1;4;1;4;1;0;0;-67,82553126;-12,529795;7;3;;8;17;5;2;18:15;18:17;18:16;2;1;4;2;1;1,48210391;;;;;3
100740;10074001;1007400101;1;5;2;5;2;5;2;;;;;11;3;;8;17;5;2;19:00;19:10;19:05;10;1;4;10;3;;;;1,482103914;;
100740;10074001;1007400102;1;6;3;6;3;6;3;;;;;7;3;;8;17;5;2;19:15;19:25;19:20;10;1;4;10;3;;;;1,482103914;;
100752;10075201;1007520101;1;7;4;7;4;7;4;-66,75443126;-12,522195;-67,34738126;-12,515089;1;1;1;11;16;3;1;08:40;08:50;08:45;10;1;2;0;0;1;;;;;0
100752;10075201;1007520102;1;8;5;8;5;8;5;-67,34738126;-12,515089;-66,7544375;-12,522196;7;1;;11;16;3;1;18:05;18:15;18:10;10;1;4;0;0;1;;;;;0
100752;10075201;1007520103;1;9;6;9;6;9;6;;;;;6;3;;9;18;5;2;19:00;19:07;19:03;7;1;4;0;0;1,48210391;;;;;0
100752;10075201;1007520104;1;1;7;1;7;1;7;;;;;7;3;;9;18;5;2;19:12;19:20;19:16;8;1;4;0;0;1,48210391;;;;;0
100752;10075203;1007520301;1;2;8;2;8;2;8;-66,75443126;-12,522195;-67,79321876;-12,536139;6;3;;14;3;2;1;12:30;13:30;13:00;60;2;5;30;12;1;;;;;0
100752;10075203;1007520302;2;3;9;3;9;3;9;-67,79321876;-12,536139;-67,34738126;-12,515089;7;3;;"5;5";5;2;1;21:30;22:00;21:45;30;1;5;2;1;1,48210391;;;;;0
100760;10076001;1007600101;1;4;1;4;1;4;1;-67,76064376;-12,534029;-67,84166876;-12,525489;1;1;1;9;18;5;2;07:15;07:50;07:32;35;2;2;;;1,14387994;;;;;0
100760;10076001;1007600102;1;5;2;5;2;5;2;-67,84166876;-12,525489;-67,76064376;-12,534029;7;1;;9;18;5;2;01:00;01:30;01:15;30;1;6;;;1,48210391;;;;;0
100760;10076002;1007600201;1;6;3;6;3;6;3;-67,76064376;-12,534029;-67,70790626;-12,531935;12;3;;5;5;2;1;12:00;12:15;12:08;15;1;5;2;1;1,48210391;;;;;0
100760;10076002;1007600202;1;7;4;7;4;7;4;-67,70790626;-12,531935;-67,950275;-12,532077;12;3;;17;1;1;1;12:45;13:10;12:57;25;1;5;0;0;1,48210391;;;;;0
100760;10076002;1007600203;1;8;5;8;5;8;5;;;;;11;3;;8;17;5;2;14:50;15:05;14:57;15;1;5;15;3;1,48210391;;;;;0
100760;10076002;1007600204;1;9;6;9;6;9;6;-67,8336625;-12,532311;-67,76064376;-12,534029;7;3;;5;5;2;1;15:35;15:40;15:38;5;1;5;2;1;1,48210391;;;;;0
100760;10076003;1007600301;1;1;7;1;7;1;7;-67,76064376;-12,534029;-67,7323;-12,532438;3;2;;8;17;5;2;08:00;08:30;08:15;30;1;2;30;8;1,14387994;;;;;0
100760;10076003;1007600302;1;2;8;2;8;2;8;-67,7323;-12,532438;-67,76064376;-12,534029;7;2;;8;17;5;2;13:15;13:45;13:30;30;1;5;30;8;1,48210391;;;;;0
100760;10076004;1007600401;1;3;9;3;9;3;9;;;;;6;3;;8;17;5;2;12:00;12:01;12:00;1;1;3;1;0;1,48210391;;;;;0
100760;10076004;1007600402;1;4;1;4;1;4;1;;;;;7;3;;8;17;5;2;19:00;19:01;19:00;1;1;4;1;0;1,48210391;;;;;0
100772;10077201;1007720101;1;5;2;5;2;5;2;-67,7530375;-12,53699;-67,85179376;-12,525198;1;1;1;11;16;3;1;07:30;08:00;07:45;30;1;2;0;0;1;;;;;0
100772;10077201;1007720102;1;6;3;6;3;6;3;-67,85179376;-12,525198;-67,75761876;-12,536891;7;1;;11;16;3;1;18:00;18:30;18:15;30;1;4;3;1;1;;;;;0
100772;10077202;1007720201;1;7;4;7;4;7;4;;;;;11;3;;8;17;5;2;11:00;11:02;11:01;2;1;3;2;1;1,48210391;;;;;0
100772;10077202;1007720202;1;8;5;8;5;8;5;;;;;7;3;;8;17;5;2;11:04;11:06;11:05;2;1;3;2;1;1,48210391;;;;;0
100772;10077202;1007720203;1;9;6;9;6;9;6;-67,7530375;-12,53699;-67,9283625;-12,533472;12;3;;5;5;2;1;17:15;17:30;17:23;15;1;5;10;5;1,48210391;;;;;0
100772;10077202;1007720204;1;1;7;1;7;1;7;-67,9283625;-12,533472;-67,75761876;-12,536891;7;3;;5;5;2;1;19:30;19:55;19:43;25;1;4;3;1;1,14387994;;;;;0
100772;10077203;1007720301;1;2;8;2;8;2;8;-67,7530375;-12,53699;-67,9283625;-12,533472;3;2;;5;5;2;1;07:30;08:05;07:47;35;2;2;10;5;1,14387994;;;;;0
100772;10077203;1007720302;1;3;9;3;9;3;9;-67,9283625;-12,533472;-67,75761876;-12,536891;7;2;;5;5;2;1;17:00;17:10;17:05;10;1;5;2;1;1,48210391;;;;;0
100782;10078201;1007820101;1;4;1;4;1;4;1;;;;;11;3;;9;18;5;2;11:00;11:10;11:05;10;1;3;0;0;;;1,48210391;;;
100782;10078201;1007820102;1;5;2;5;2;5;2;;;;;7;3;;9;18;5;2;13:00;13:10;13:05;10;1;5;;;;;1,48210391;;;
100782;10078201;1007820103;1;6;3;6;3;6;3;;;;;11;3;;9;18;5;2;16:05;16:10;16:08;5;1;5;;;;;1,48210391;;;
100782;10078201;1007820104;1;7;4;7;4;7;4;;;;;7;3;;9;18;5;2;16:35;16:40;16:38;5;1;5;;;;;1,48210391;;;
100792;10079202;1007920201;1;8;5;8;5;8;5;-67,200475;-12,532354;-68,24673126;-12,554564;11;3;;14;3;2;1;14:00;14:40;14:20;40;2;5;6;2;;;1;;;
100792;10079202;1007920202;1;9;6;9;6;9;6;-68,24673126;-12,554564;-67,200475;-12,532354;7;3;;14;3;2;1;18:00;19:10;18:35;70;3;4;3;1;;;1;;;
100792;10079203;1007920301;1;1;7;1;7;1;7;-67,200475;-12,532354;-68,24673126;-12,554564;11;3;;14;3;2;1;14:00;14:40;14:20;40;2;5;6;2;;;1;;;
100792;10079203;1007920302;1;2;8;2;8;2;8;-68,24673126;-12,554564;-67,200475;-12,532354;7;3;;14;3;2;1;18:00;19:10;18:35;70;3;4;3;1;;;1;;;
100792;10079204;1007920401;1;3;9;3;9;3;9;-67,200475;-12,532354;-68,24673126;-12,554564;11;3;;14;3;2;1;14:00;14:40;14:20;40;2;5;6;2;;;1;;;
100792;10079204;1007920402;1;4;1;4;1;4;1;-68,24673126;-12,554564;-67,200475;-12,532354;7;3;;14;3;2;1;18:00;19:10;18:35;70;3;4;3;1;;;1;;;
100802;10080201;1008020101;1;5;2;5;2;5;2;-68,330325;-12,54116;-67,22010626;-12,573618;13;3;;1;1;1;1;23:00;23:30;23:15;30;1;6;0;0;1,48210391;;;;;0
100802;10080201;1008020102;1;6;3;6;3;6;3;-67,22010626;-12,573618;-68,330325;-12,54116;7;3;;1;1;1;1;03:30;03:55;03:42;25;1;6;0;0;1,48210391;;;;;0
100802;10080202;1008020201;1;7;4;7;4;7;4;-68,330325;-12,54116;-68,1189125;-12,580388;3;2;;17;1;1;1;08:00;08:45;08:23;45;2;2;0;0;1,04307354;;;;;0
100802;10080202;1008020202;1;8;5;8;5;8;5;-68,1189125;-12,580388;-68,330325;-12,54116;7;2;;17;1;1;1;15:00;15:30;15:15;30;1;5;0;0;1,48210391;;;;;0
100802;10080203;1008020301;1;9;6;9;6;9;6;-68,330325;-12,54116;-69,341675;-12,587389;1;1;5;1;1;1;1;09:00;09:40;09:20;40;2;5;0;0;1,48210391;;;;;0
100802;10080203;1008020302;1;1;7;1;7;1;7;-69,341675;-12,587389;-68,330325;-12,54116;7;1;;1;1;1;1;18:00;18:50;18:25;50;2;4;0;0;1,14387994;;;;;0
100810;10081001;1008100101;1;2;8;2;8;2;8;-67,8279;-12,534248;-67,3392;-12,531821;1;1;1;1;1;1;1;06:40;07:20;07:00;40;2;1;0;0;1,50587788;;;;;0
100810;10081001;1008100102;1;3;9;3;9;3;9;-67,3392;-12,531821;-67,8279;-12,534248;7;1;;1;1;1;1;17:45;18:00;17:53;15;1;4;0;0;1,14387994;;;;;0
100810;10081001;1008100103;1;4;1;4;1;4;1;;;;;13;3;;8;17;5;2;19:30;20:15;19:53;45;2;4;45;4;1,48210391;;;;;0
100810;10081001;1008100104;1;5;2;5;2;5;2;;;;;7;3;;8;17;5;2;20:20;21:00;20:40;40;2;5;40;4;1,48210391;;;;;0
100810;10081002;1008100201;1;6;3;6;3;6;3;-67,8279;-12,534248;-67,7579875;-12,532407;12;3;;5;5;2;1;09:00;09:25;09:12;25;1;5;0;0;1,48210391;;;;;0
100810;10081002;1008100202;1;7;4;7;4;7;4;;;;;12;3;;8;17;5;2;10:20;10:25;10:23;5;1;3;5;1;1,48210391;;;;;0
100810;10081002;1008100203;1;8;5;8;5;8;5;-67,78293126;-12,532366;-67,8279;-12,534248;7;3;;5;5;2;1;10:30;10:50;10:40;20;1;3;0;0;1,48210391;;;;;0
100810;10081002;1008100204;1;9;6;9;6;9;6;;;;;13;3;;8;17;5;2;19:30;20:15;19:53;45;2;4;20;6;1,48210391;;;;;0
100810;10081002;1008100205;1;1;7;1;7;1;7;;;;;7;3;;8;17;5;2;20:20;21:00;20:40;40;2;5;20;6;1,48210391;;;;;0
100810;10081003;1008100301;1;2;8;2;8;2;8;-67,8279;-12,534248;-68,4175375;-12,563869;3;2;;14;3;2;1;08:50;09:50;09:20;60;2;5;10;12;1;;;;;0
100810;10081003;1008100302;1;3;9;3;9;3;9;-68,4175375;-12,563869;-67,8279;-12,534248;7;2;;14;3;2;1;13:15;14:10;13:42;55;2;5;10;7;1;;;;;0
100810;10081003;1008100303;1;4;1;4;1;4;1;-67,8279;-12,534248;-67,87948126;-12,53227;10;3;;8;17;5;2;16:30;16:50;16:40;20;1;5;20;12;1,48210391;;;;;0
100810;10081003;1008100304;1;5;2;5;2;5;2;-67,87948126;-12,53227;-67,8279;-12,534248;7;3;;8;17;5;2;17:00;17:20;17:10;20;1;5;20;12;1,48210391;;;;;0
100810;10081004;1008100401;1;6;3;6;3;6;3;-67,8279;-12,534248;-68,4175375;-12,563869;3;2;;14;3;2;1;08:50;09:50;09:20;60;2;5;10;12;1;;;;;0
100810;10081004;1008100402;1;7;4;7;4;7;4;-68,4175375;-12,563869;-67,8279;-12,534248;7;2;;14;3;2;1;13:15;14:10;13:42;55;2;5;10;7;1;;;;;0
100810;10081004;1008100403;1;8;5;8;5;8;5;-67,8279;-12,534248;-67,87948126;-12,53227;12;3;;8;17;5;2;16:30;16:50;16:40;20;1;5;20;12;1,48210391;;;;;0
100810;10081004;1008100404;1;9;6;9;6;9;6;-67,87948126;-12,53227;-67,8279;-12,534248;7;3;;8;17;5;2;17:00;17:20;17:10;20;1;5;20;12;1,48210391;;;;;0
100822;10082201;1008220101;1;1;7;1;7;1;7;;;;;11;3;;8;17;5;2;17:30;17:35;17:32;5;1;4;5;2;1,48210391;;;;;0
100822;10082201;1008220102;1;2;8;2;8;2;8;;;;;7;3;;8;17;5;2;17:40;17:45;17:43;5;1;4;5;2;1,48210391;;;;;0
100822;10082201;1008220103;1;3;9;3;9;3;9;-67,81981876;-12,534219;-67,59595;-12,532349;13;3;;9;18;5;2;20:00;20:20;20:10;20;1;4;;;1,48210391;;;;;0
100822;10082201;1008220104;1;4;1;4;1;4;1;-67,59595;-12,532349;-67,81981876;-12,534219;7;3;;9;18;5;2;21:30;21:45;21:38;15;1;5;;;1,48210391;;;;;0
100822;10082202;1008220201;1;5;2;5;2;5;2;-67,8236375;-12,534231;-67,67841876;-12,529757;3;2;;17;1;1;1;08:30;08:45;08:38;15;1;2;0;0;1,04307354;;;;;0
100822;10082202;1008220202;1;6;3;6;3;6;3;-67,67841876;-12,529757;-67,81981876;-12,534219;7;2;;17;1;1;1;16:30;16:50;16:40;20;1;5;0;0;1,48210391;;;;;0
100822;10082202;1008220203;1;7;4;7;4;7;4;;;;;11;3;;8;17;5;2;17:30;17:35;17:32;5;1;4;5;2;1,48210391;;;;;0
100822;10082202;1008220204;1;8;5;8;5;8;5;;;;;7;3;;8;17;5;2;17:41;17:46;17:44;5;1;4;5;2;1,48210391;;;;;0
100822;10082202;1008220205;1;9;6;9;6;9;6;;;;;13;3;;8;17;5;2;18:00;18:02;18:01;2;1;4;2;0;1,48210391;;;;;0
100822;10082202;1008220206;1;1;7;1;7;1;7;;;;;7;3;;9;18;5;2;18:25;18:30;18:28;5;1;4;0;0;1,48210391;;;;;0
100822;10082203;1008220301;1;2;8;2;8;2;8;-67,8236375;-12,534231;-68,554375;-12,566454;1;1;2;14;3;2;1;07:30;08:30;08:00;60;2;2;3;1;1;;;;;0
100822;10082203;1008220302;1;3;9;3;9;3;9;-68,554375;-12,566454;-67,81981876;-12,534219;7;1;;14;3;2;1;18:00;19:15;18:38;75;3;4;5;2;1;;;;;0
100832;10083201;1008320101;1;4;1;4;1;4;1;-67,7279875;-12,53618;-67,8190625;-12,53289;11;3;;8;17;5;2;09:00;10:10;09:35;70;3;5;10;4;1,48210391;;;;;0
100832;10083201;1008320102;1;5;2;5;2;5;2;-67,8190625;-12,53289;-67,7279875;-12,53618;7;3;;8;17;5;2;11:30;11:40;11:35;10;1;3;10;4;1,48210391;;;;;0
100832;10083202;1008320201;1;6;3;6;3;6;3;-67,7279875;-12,53618;-67,7326875;-12,514107;1;1;5;17;1;1;1;08:00;08:20;08:10;20;1;2;0;0;1,04307354;;;;;1
100832;10083202;1008320202;1;7;4;7;4;7;4;-67,7326875;-12,514107;-67,7279875;-12,53618;7;1;;17;1;1;1;17:00;17:30;17:15;30;1;5;0;0;1,48210391;;;;;1
100832;10083203;1008320301;1;8;5;8;5;8;5;-67,7279875;-12,53618;-67,7326875;-12,514107;1;1;4;17;1;1;1;08:00;08:20;08:10;20;1;2;0;0;1,04307354;;;;;1
100832;10083203;1008320302;1;9;6;9;6;9;6;-67,7326875;-12,514107;-67,7279875;-12,53618;7;1;;17;1;1;1;17:00;17:30;17:15;30;1;5;0;0;1,48210391;;;;;1
100832;10083204;1008320401;1;1;7;1;7;1;7;-67,7279875;-12,53618;-67,746925;-12,534744;3;2;;6;16;3;1;13:00;13:05;13:03;5;1;5;;;1;;;;;0
100832;10083204;1008320402;1;2;8;2;8;2;8;-67,746925;-12,534744;-67,7279875;-12,53618;7;2;;6;16;3;1;16:00;16:05;16:02;5;1;5;;;1;;;;;0
100843;10084301;1008430101;1;3;9;3;9;3;9;-67,710375;-12,533644;-67,843425;-12,532116;12;3;;8;17;5;2;10:00;10:15;10:08;15;1;3;15;5;1,48210391;;;;;0
100843;10084301;1008430102;1;4;1;4;1;4;1;-67,843425;-12,532116;-67,710375;-12,533644;7;3;;8;17;5;2;11:33;11:48;11:41;15;1;3;15;5;1,48210391;;;;;0
100850;10085001;1008500101;1;5;2;5;2;5;2;-68,86260626;-12,531319;-69,096875;-12,551766;1;1;1;9;18;5;2;07:30;07:45;07:38;15;1;2;;;;;;1,14387994;;
100850;10085001;1008500102;1;6;3;6;3;6;3;-69,096875;-12,551766;-68,85779376;-12,531295;7;1;;9;18;5;2;18:00;18:20;18:10;20;1;4;;;;;;1,482103914;;
100850;10085001;1008500103;1;7;4;7;4;7;4;;;;;11;3;;8;17;5;2;19:30;19:35;19:32;5;1;4;5;2;;;;1,482103914;;
100850;10085001;1008500104;1;8;5;8;5;8;5;;;;;7;3;;8;17;5;2;19:36;19:40;19:38;4;1;4;5;2;;;;1,482103914;;
100850;10085001;1008500105;1;9;6;9;6;9;6;-68,85779376;-12,531295;-67,629875;-12,532567;13;3;;5;5;2;1;21:30;22:30;22:00;60;2;5;0;0;;;;1,482103914;;
100850;10085001;1008500106;1;1;7;1;7;1;7;-67,629875;-12,532567;-68,85779376;-12,531295;7;3;;5;5;2;1;02:00;03:30;02:45;90;3;6;2;2;;;;1,482103914;;
100850;10085002;1008500201;1;2;8;2;8;2;8;-67,60315626;-12,584948;-67,3756375;-12,58153;5;3;;5;5;2;1;09:20;10:00;09:40;40;2;5;0;0;;;;1,482103914;;
100850;10085002;1008500202;1;3;9;3;9;3;9;-67,3756375;-12,58153;-68,8507;-12,531342;7;3;;5;5;2;1;12:20;13:30;12:55;70;3;5;0;0;;;;1,482103914;;
100850;10085002;1008500203;3;4;1;4;1;4;1;-68,8507;-12,531342;-68,85779376;-12,531295;7;7;;"3;12;5";14;2;1;15:30;17:30;16:30;120;4;5;2;2;;;;1;;
100850;10085002;1008500204;1;5;2;5;2;5;2;-68,85779376;-12,531295;-67,73454376;-12,532547;13;3;;5;5;2;1;21:30;22:30;22:00;60;2;5;0;0;;;;1,482103914;;
100850;10085002;1008500205;1;6;3;6;3;6;3;-67,73454376;-12,532547;-68,85779376;-12,531295;7;3;;5;5;2;1;02:00;03:30;02:45;90;3;6;2;2;;;;1,482103914;;
100850;10085003;1008500301;2;7;4;7;4;7;4;-68,86260626;-12,531319;-69,8334125;-12,600281;12;3;;"14;4";10;2;1;08:30;10:20;09:25;110;4;5;2;1;;;;1,127219853;;
100850;10085003;1008500302;2;8;5;8;5;8;5;-69,8334125;-12,600281;-68,85779376;-12,531295;7;3;;"4;14";10;2;1;11:50;15:50;13:50;240;8;5;2;2;;;;1,127219853;;
100850;10085003;1008500303;1;9;6;9;6;9;6;-68,85779376;-12,531295;-67,73454376;-12,532547;13;3;;5;5;2;1;21:30;22:30;22:00;60;2;5;0;0;;;;1,482103914;;
100850;10085003;1008500304;1;1;7;1;7;1;7;-67,73454376;-12,532547;-68,85779376;-12,531295;7;3;;5;5;2;1;02:00;03:30;02:45;90;3;6;2;2;;;;1,482103914;;
100850;10085004;1008500401;1;2;8;2;8;2;8;-68,86260626;-12,531319;-67,629875;-12,532567;13;3;;5;5;2;1;21:30;22:30;22:00;60;2;5;0;0;;;;1,482103914;;
100850;10085004;1008500402;1;3;9;3;9;3;9;-67,629875;-12,532567;-68,85779376;-12,531295;7;3;;5;5;2;1;02:00;03:30;02:45;90;3;6;2;2;;;;1,482103914;;
100850;10085005;1008500501;1;4;1;4;1;4;1;-68,86260626;-12,531319;-67,73454376;-12,532547;13;3;;5;5;2;1;21:30;22:30;22:00;60;2;5;0;0;;;;1,482103914;;
100850;10085005;1008500502;1;5;2;5;2;5;2;-67,73454376;-12,532547;-68,85779376;-12,531295;7;3;;5;5;2;1;02:00;03:30;02:45;90;3;6;2;2;;;;1,482103914;;
100862;10086201;1008620101;1;6;3;6;3;6;3;-67,712325;-12,5361;-67,8176125;-12,532929;1;1;5;1;1;1;1;08:00;08:05;08:03;5;1;2;0;0;1,04307354;;;;;0
100862;10086201;1008620102;1;7;4;7;4;7;4;-67,8176125;-12,532929;-67,712325;-12,5361;7;1;;1;1;1;1;20:00;20:05;20:02;5;1;4;0;0;1,14387994;;;;;0
100862;10086202;1008620201;1;8;5;8;5;8;5;-67,712325;-12,5361;-69,21394376;-12,592898;1;1;2;12;3;2;1;08:30;09:30;09:00;60;2;2;5;2;1;;;;;0
100862;10086202;1008620202;2;9;6;9;6;9;6;-69,21394376;-12,592898;-67,712325;-12,5361;7;1;;"12;17";16;4;1;18:00;19:10;18:35;70;3;4;0;0;1;;;;;0
100862;10086203;1008620301;1;1;7;1;7;1;7;-67,712325;-12,5361;-67,9283625;-12,533472;3;2;;17;1;1;1;08:00;08:05;08:03;5;1;2;0;0;1,04307354;;;;;0
100862;10086203;1008620302;1;2;8;2;8;2;8;-67,9283625;-12,533472;-67,712325;-12,5361;7;2;;8;17;5;2;13:15;13:55;13:35;40;2;5;40;7;1,48210391;;;;;0
100872;10087201;1008720101;1;3;9;3;9;3;9;-67,6674;-12,531944;-69,056275;-12,59494;1;1;5;5;5;2;1;07:00;07:45;07:23;45;2;1;10;2;1,14387994;;;;;0
100872;10087201;1008720102;1;4;1;4;1;4;1;-69,056275;-12,59494;-69,1030875;-12,596981;6;3;;8;17;5;2;18:00;18:15;18:08;15;1;4;10;5;1,48210391;;;;;0
100882;10088201;1008820101;1;5;2;5;2;5;2;;;;;1;1;5;8;17;5;2;06:10;06:30;06:20;20;1;1;20;6;1,14387994;;;;;0
100882;10088201;1008820102;1;6;3;6;3;6;3;;;;;7;1;;8;17;5;2;14:00;14:20;14:10;20;1;5;20;6;1,48210391;;;;;0
100890;10089001;1008900101;1;7;4;7;4;7;4;-67,79515;-12,530452;-69,637275;-12,509939;2;1;3;1;1;1;1;05:10;05:40;05:25;30;1;6;0;0;;;;;1,48210391;
100890;10089001;1008900102;1;8;5;8;5;8;5;-69,637275;-12,509939;-67,8034;-12,532624;1;1;3;1;1;1;1;06:30;06:55;06:43;25;1;1;0;0;;;;;1,14387994;
100890;10089001;1008900103;1;9;6;9;6;9;6;-67,8034;-12,532624;-67,79515;-12,530452;7;1;;1;1;1;1;07:00;07:05;07:02;5;1;1;0;0;;;;;1,14387994;
100890;10089001;1008900104;1;1;7;1;7;1;7;-67,79515;-12,530452;-67,83725;-12,532318;11;3;;1;1;1;1;08:20;08:25;08:23;5;1;2;0;0;;;;;1,14387994;
100890;10089001;1008900105;1;2;8;2;8;2;8;-67,83725;-12,532318;-67,79515;-12,530452;7;3;;1;1;1;1;09:00;09:10;09:05;10;1;5;0;0;;;;;1,48210391;
100890;10089001;1008900106;1;3;9;3;9;3;9;-67,79515;-12,530452;-67,8034;-12,532624;1;1;3;1;1;1;1;11:30;11:40;11:35;10;1;3;0;0;;;;;1,48210391;
